snapshot_date,split_id,protocol,seed,subject,partition,idx,label,label_raw,T,mean_contact,frames_allzero_ratio,frames_allone_ratio,active_ch_mean,active_ch_std
2026-06-26,P1_subj1_seed3_test100,P1,3,subj1,competition,42,RESTAURANT,restaurant,347,0.21269871,0.357349,0.000000,26.374640,24.915957
2026-06-26,P1_subj1_seed3_test100,P1,3,subj1,competition,43,HOPES,hopes,197,0.19277059,0.350254,0.000000,23.903553,25.908583
2026-06-26,P1_subj1_seed3_test100,P1,3,subj1,competition,44,IDIOT,idiot,208,0.16167804,0.557692,0.000000,20.048077,27.117047
2026-06-26,P1_subj1_seed3_test100,P1,3,subj1,competition,45,FACE,face,169,0.19946555,0.431953,0.000000,24.733728,29.000002
2026-06-26,P1_subj1_seed3_test100,P1,3,subj1,competition,46,SAVING,saving,223,0.20233618,0.340807,0.000000,25.089686,23.963182
2026-06-26,P1_subj1_seed3_test100,P1,3,subj1,competition,47,DRIVEWAYS,driveways,370,0.21320837,0.310811,0.000000,26.437838,26.613503
2026-06-26,P1_subj1_seed3_test100,P1,3,subj1,competition,48,COMPLICATED,complicated,342,0.22549991,0.301170,0.000000,27.961988,25.829428
2026-06-26,P1_subj1_seed3_test100,P1,3,subj1,competition,49,LINE,line,203,0.13578579,0.586207,0.000000,16.837438,26.860306
2026-06-26,P1_subj1_seed3_test100,P1,3,subj1,competition,5,VIDEO,video,179,0.15800144,0.413408,0.000000,19.592179,22.974753
2026-06-26,P1_subj1_seed3_test100,P1,3,subj1,competition,50,TROUBLE,trouble,246,0.21000525,0.292683,0.000000,26.040650,23.938233
2026-06-26,P1_subj1_seed3_test100,P1,3,subj1,competition,51,COALITION,coalition,322,0.12029152,0.450311,0.000000,14.916149,19.985611
2026-06-26,P1_subj1_seed3_test100,P1,3,subj1,competition,52,STRIKE,strike,220,0.19875367,0.418182,0.000000,24.645455,27.496144
2026-06-26,P1_subj1_seed3_test100,P1,3,subj1,competition,53,PLAYING,playing,262,0.16606131,0.343511,0.000000,20.591603,21.915809
2026-06-26,P1_subj1_seed3_test100,P1,3,subj1,competition,54,EIGHT,eight,219,0.23939461,0.310502,0.000000,29.684932,26.364607
2026-06-26,P1_subj1_seed3_test100,P1,3,subj1,competition,55,VIDEO,video,199,0.13644837,0.552764,0.000000,16.919598,23.880851
2026-06-26,P1_subj1_seed3_test100,P1,3,subj1,competition,56,BLOODSHED,bloodshed,299,0.22739778,0.367893,0.000000,28.197324,26.716733
2026-06-26,P1_subj1_seed3_test100,P1,3,subj1,competition,57,DIRECTION,direction,319,0.19640510,0.416928,0.000000,24.354232,26.565998
2026-06-26,P1_subj1_seed3_test100,P1,3,subj1,competition,58,TICKETS,tickets,252,0.24497568,0.341270,0.000000,30.376984,27.307275
2026-06-26,P1_subj1_seed3_test100,P1,3,subj1,competition,59,SEASONED,seasoned,265,0.22051126,0.181132,0.000000,27.343396,22.460679
2026-06-26,P1_subj1_seed3_test100,P1,3,subj1,competition,6,BLOODSHED,bloodshed,311,0.19533762,0.263666,0.000000,24.221865,22.940556
2026-06-26,P1_subj1_seed3_test100,P1,3,subj1,competition,60,HANDLE,handle,257,0.19461529,0.385214,0.000000,24.132296,25.690427
2026-06-26,P1_subj1_seed3_test100,P1,3,subj1,competition,61,EQUATION,equation,300,0.20448925,0.420000,0.000000,25.356667,27.291808
2026-06-26,P1_subj1_seed3_test100,P1,3,subj1,competition,62,MODERATION,moderation,349,0.15879471,0.338109,0.000000,19.690544,21.824816
2026-06-26,P1_subj1_seed3_test100,P1,3,subj1,competition,63,DOORS,doors,229,0.13558248,0.410480,0.000000,16.812227,20.794999
2026-06-26,P1_subj1_seed3_test100,P1,3,subj1,competition,64,RESPONSE,response,269,0.22991366,0.312268,0.000000,28.509294,25.489062
2026-06-26,P1_subj1_seed3_test100,P1,3,subj1,competition,65,PERSONAL,personal,281,0.13416944,0.398577,0.000000,16.637011,19.121728
2026-06-26,P1_subj1_seed3_test100,P1,3,subj1,competition,66,FREUD,freud,203,0.18496742,0.349754,0.000000,22.935961,23.372352
2026-06-26,P1_subj1_seed3_test100,P1,3,subj1,competition,67,SUCH,such,200,0.21169355,0.470000,0.000000,26.250000,27.781424
2026-06-26,P1_subj1_seed3_test100,P1,3,subj1,competition,68,RISEN,risen,237,0.15843201,0.472574,0.000000,19.645570,24.095120
2026-06-26,P1_subj1_seed3_test100,P1,3,subj1,competition,69,EXPLOSION,explosion,356,0.15743929,0.393258,0.000000,19.522472,20.848896
2026-06-26,P1_subj1_seed3_test100,P1,3,subj1,competition,7,DIRECTION,direction,315,0.18387097,0.412698,0.000000,22.800000,25.198413
2026-06-26,P1_subj1_seed3_test100,P1,3,subj1,competition,70,DICTION,diction,275,0.20794721,0.330909,0.000000,25.785455,26.156476
2026-06-26,P1_subj1_seed3_test100,P1,3,subj1,competition,71,SPORT,sport,245,0.17340355,0.481633,0.000000,21.502041,25.300581
2026-06-26,P1_subj1_seed3_test100,P1,3,subj1,competition,72,COMMUNICATE,communicate,367,0.25419706,0.220708,0.000000,31.520436,25.312413
2026-06-26,P1_subj1_seed3_test100,P1,3,subj1,competition,73,THOSE,those,205,0.25200629,0.321951,0.000000,31.248780,29.962115
2026-06-26,P1_subj1_seed3_test100,P1,3,subj1,competition,74,TWO,two,182,0.14493974,0.456044,0.000000,17.972527,21.370728
2026-06-26,P1_subj1_seed3_test100,P1,3,subj1,competition,75,RESULT,result,243,0.19059472,0.341564,0.000000,23.633745,23.119336
2026-06-26,P1_subj1_seed3_test100,P1,3,subj1,competition,76,EXAM,exam,203,0.16184650,0.374384,0.000000,20.068966,21.205891
2026-06-26,P1_subj1_seed3_test100,P1,3,subj1,competition,77,KIDS,kids,208,0.16350031,0.504808,0.000000,20.274038,23.764204
2026-06-26,P1_subj1_seed3_test100,P1,3,subj1,competition,78,LASER,laser,215,0.13199550,0.413953,0.000000,16.367442,19.426902
2026-06-26,P1_subj1_seed3_test100,P1,3,subj1,competition,79,SECURITY,security,308,0.18894009,0.438312,0.000000,23.428571,26.250382
2026-06-26,P1_subj1_seed3_test100,P1,3,subj1,competition,8,TICKETS,tickets,242,0.24290189,0.314050,0.000000,30.119835,25.430795
2026-06-26,P1_subj1_seed3_test100,P1,3,subj1,competition,80,IMMEDIATELY,immediately,385,0.21847507,0.389610,0.000000,27.090909,26.096913
2026-06-26,P1_subj1_seed3_test100,P1,3,subj1,competition,81,MIGHTIER,mightier,279,0.22869696,0.304659,0.000000,28.358423,26.428246
2026-06-26,P1_subj1_seed3_test100,P1,3,subj1,competition,82,ODD,odd,157,0.14814054,0.592357,0.000000,18.369427,24.350489
2026-06-26,P1_subj1_seed3_test100,P1,3,subj1,competition,83,DEPARTMENT,department,304,0.26132746,0.279605,0.000000,32.404605,25.417645
2026-06-26,P1_subj1_seed3_test100,P1,3,subj1,competition,84,OCEANS,oceans,281,0.20006314,0.380783,0.000000,24.807829,24.710971
2026-06-26,P1_subj1_seed3_test100,P1,3,subj1,competition,85,AS,as,155,0.11503642,0.522581,0.000000,14.264516,19.422660
2026-06-26,P1_subj1_seed3_test100,P1,3,subj1,competition,86,SOUNDS,sounds,230,0.17650771,0.313043,0.000000,21.886957,22.541658
2026-06-26,P1_subj1_seed3_test100,P1,3,subj1,competition,87,TOUCHDOWN,touchdown,331,0.22704902,0.344411,0.000000,28.154079,25.118399
2026-06-26,P1_subj1_seed3_test100,P1,3,subj1,competition,88,GETTING,getting,216,0.23207885,0.398148,0.000000,28.777778,27.284113
2026-06-26,P1_subj1_seed3_test100,P1,3,subj1,competition,89,SOME,some,177,0.10975943,0.564972,0.000000,13.610169,20.791418
2026-06-26,P1_subj1_seed3_test100,P1,3,subj1,competition,9,SEASONED,seasoned,250,0.18767742,0.308000,0.000000,23.272000,21.803807
2026-06-26,P1_subj1_seed3_test100,P1,3,subj1,competition,90,REALLY,really,234,0.11293769,0.547009,0.000000,14.004274,20.566236
2026-06-26,P1_subj1_seed3_test100,P1,3,subj1,competition,91,ORDERED,ordered,258,0.21349087,0.492248,0.000000,26.472868,29.926675
2026-06-26,P1_subj1_seed3_test100,P1,3,subj1,competition,92,RESTAURANT,restaurant,348,0.19035039,0.367816,0.000000,23.603448,22.733038
2026-06-26,P1_subj1_seed3_test100,P1,3,subj1,competition,93,HOPES,hopes,200,0.15495968,0.415000,0.000000,19.215000,24.049299
2026-06-26,P1_subj1_seed3_test100,P1,3,subj1,competition,94,IDIOT,idiot,212,0.14748174,0.481132,0.000000,18.287736,24.154714
2026-06-26,P1_subj1_seed3_test100,P1,3,subj1,competition,95,FACE,face,165,0.17346041,0.490909,0.000000,21.509091,29.003995
2026-06-26,P1_subj1_seed3_test100,P1,3,subj1,competition,96,SAVING,saving,217,0.16794262,0.442396,0.000000,20.824885,22.663776
2026-06-26,P1_subj1_seed3_test100,P1,3,subj1,competition,97,DRIVEWAYS,driveways,331,0.20526752,0.287009,0.000000,25.453172,24.230266
2026-06-26,P1_subj1_seed3_test100,P1,3,subj1,competition,98,COMPLICATED,complicated,294,0.22462695,0.323129,0.000000,27.853741,25.324742
2026-06-26,P1_subj1_seed3_test100,P1,3,subj1,competition,99,LINE,line,198,0.12064190,0.595960,0.000000,14.959596,22.908875
2026-06-26,P1_subj1_seed3_test100,P1,3,subj1,test,0,SIX,six,167,0.12386517,0.389222,0.000000,15.359281,16.680952
2026-06-26,P1_subj1_seed3_test100,P1,3,subj1,test,1,SENT,sent,168,0.15893817,0.488095,0.000000,19.708333,22.864340
2026-06-26,P1_subj1_seed3_test100,P1,3,subj1,test,10,FISH,fish,204,0.17314991,0.294118,0.000000,21.470588,23.871883
2026-06-26,P1_subj1_seed3_test100,P1,3,subj1,test,100,SIX,six,177,0.11445234,0.451977,0.000000,14.192090,15.807005
2026-06-26,P1_subj1_seed3_test100,P1,3,subj1,test,101,SENT,sent,163,0.17736988,0.490798,0.000000,21.993865,25.211132
2026-06-26,P1_subj1_seed3_test100,P1,3,subj1,test,102,PEERING,peering,235,0.22223747,0.357447,0.000000,27.557447,27.067762
2026-06-26,P1_subj1_seed3_test100,P1,3,subj1,test,103,TEACHING,teaching,245,0.28255431,0.269388,0.000000,35.036735,27.193987
2026-06-26,P1_subj1_seed3_test100,P1,3,subj1,test,104,FEBRUARY,february,306,0.20084862,0.349673,0.000000,24.905229,24.278225
2026-06-26,P1_subj1_seed3_test100,P1,3,subj1,test,105,RUNS,runs,197,0.15985754,0.416244,0.000000,19.822335,19.051731
2026-06-26,P1_subj1_seed3_test100,P1,3,subj1,test,106,NEVER,never,202,0.15602044,0.514851,0.000000,19.346535,22.589946
2026-06-26,P1_subj1_seed3_test100,P1,3,subj1,test,107,COTTON,cotton,237,0.18109432,0.333333,0.000000,22.455696,23.737914
2026-06-26,P1_subj1_seed3_test100,P1,3,subj1,test,108,GAS,gas,165,0.16256109,0.430303,0.000000,20.157576,21.068417
2026-06-26,P1_subj1_seed3_test100,P1,3,subj1,test,109,NOSE,nose,180,0.16518817,0.455556,0.000000,20.483333,26.926128
2026-06-26,P1_subj1_seed3_test100,P1,3,subj1,test,11,LIFE,life,182,0.13492556,0.456044,0.000000,16.730769,23.068199
2026-06-26,P1_subj1_seed3_test100,P1,3,subj1,test,110,FISH,fish,192,0.15486391,0.364583,0.000000,19.203125,21.249152
2026-06-26,P1_subj1_seed3_test100,P1,3,subj1,test,111,LIFE,life,219,0.11128296,0.566210,0.000000,13.799087,23.474572
2026-06-26,P1_subj1_seed3_test100,P1,3,subj1,test,112,COMPLETELY,completely,303,0.17579581,0.369637,0.000000,21.798680,23.454100
2026-06-26,P1_subj1_seed3_test100,P1,3,subj1,test,113,ZOOM,zoom,181,0.08367492,0.701657,0.000000,10.375691,21.491673
2026-06-26,P1_subj1_seed3_test100,P1,3,subj1,test,114,BORROWER,borrower,331,0.13419745,0.438066,0.000000,16.640483,19.890350
2026-06-26,P1_subj1_seed3_test100,P1,3,subj1,test,115,RACKETBALL,racketball,355,0.22005906,0.340845,0.000000,27.287324,25.405150
2026-06-26,P1_subj1_seed3_test100,P1,3,subj1,test,116,CAN,can,167,0.15839289,0.538922,0.000000,19.640719,24.395254
2026-06-26,P1_subj1_seed3_test100,P1,3,subj1,test,117,IF,if,155,0.07133195,0.587097,0.000000,8.845161,13.201731
2026-06-26,P1_subj1_seed3_test100,P1,3,subj1,test,118,KISSING,kissing,264,0.16138196,0.439394,0.000000,20.011364,21.929723
2026-06-26,P1_subj1_seed3_test100,P1,3,subj1,test,119,MYSTERY,mystery,267,0.15860215,0.400749,0.000000,19.666667,22.021213
2026-06-26,P1_subj1_seed3_test100,P1,3,subj1,test,12,COMPLETELY,completely,330,0.20339687,0.254545,0.000000,25.221212,24.676995
2026-06-26,P1_subj1_seed3_test100,P1,3,subj1,test,120,WHEN,when,215,0.20851463,0.320930,0.000000,25.855814,23.517092
2026-06-26,P1_subj1_seed3_test100,P1,3,subj1,test,121,BETWEEN,between,256,0.23415449,0.308594,0.000000,29.035156,25.620174
2026-06-26,P1_subj1_seed3_test100,P1,3,subj1,test,122,TOOK,took,162,0.16054361,0.530864,0.000000,19.907407,24.153012
2026-06-26,P1_subj1_seed3_test100,P1,3,subj1,test,123,SHOUTING,shouting,267,0.22236318,0.273408,0.000000,27.573034,24.092000
2026-06-26,P1_subj1_seed3_test100,P1,3,subj1,test,124,STOP,stop,174,0.17542640,0.390805,0.000000,21.752874,23.766147
2026-06-26,P1_subj1_seed3_test100,P1,3,subj1,test,125,PROVIDED,provided,272,0.18927894,0.345588,0.000000,23.470588,24.035189
2026-06-26,P1_subj1_seed3_test100,P1,3,subj1,test,126,MAKEUP,makeup,207,0.21509272,0.347826,0.000000,26.671498,24.271379
2026-06-26,P1_subj1_seed3_test100,P1,3,subj1,test,127,HEAT,heat,175,0.23460829,0.302857,0.000000,29.091429,26.876919
2026-06-26,P1_subj1_seed3_test100,P1,3,subj1,test,128,ANYTHING,anything,294,0.17552666,0.367347,0.000000,21.765306,22.144609
2026-06-26,P1_subj1_seed3_test100,P1,3,subj1,test,129,QUOTA,quota,228,0.23800934,0.350877,0.000000,29.513158,28.717083
2026-06-26,P1_subj1_seed3_test100,P1,3,subj1,test,13,ZOOM,zoom,189,0.09707288,0.587302,0.000000,12.037037,19.626235
2026-06-26,P1_subj1_seed3_test100,P1,3,subj1,test,130,WITHDRAWAL,withdrawal,372,0.18090964,0.336022,0.000000,22.432796,23.141414
2026-06-26,P1_subj1_seed3_test100,P1,3,subj1,test,131,INEFFICIENT,inefficient,310,0.19297607,0.361290,0.000000,23.929032,23.048927
2026-06-26,P1_subj1_seed3_test100,P1,3,subj1,test,132,SUM,sum,159,0.10377358,0.477987,0.000000,12.867925,21.096100
2026-06-26,P1_subj1_seed3_test100,P1,3,subj1,test,133,BREATHING,breathing,294,0.21861971,0.323129,0.000000,27.108844,22.896136
2026-06-26,P1_subj1_seed3_test100,P1,3,subj1,test,134,PILE,pile,181,0.11383889,0.541436,0.000000,14.116022,20.583553
2026-06-26,P1_subj1_seed3_test100,P1,3,subj1,test,135,BOOKS,books,205,0.12293470,0.497561,0.000000,15.243902,18.832743
2026-06-26,P1_subj1_seed3_test100,P1,3,subj1,test,136,JOBS,jobs,193,0.16204245,0.378238,0.000000,20.093264,21.922889
2026-06-26,P1_subj1_seed3_test100,P1,3,subj1,test,137,LEVEE,levee,189,0.17379246,0.492063,0.000000,21.550265,24.997224
2026-06-26,P1_subj1_seed3_test100,P1,3,subj1,test,138,SCENE,scene,205,0.24701023,0.336585,0.000000,30.629268,29.195708
2026-06-26,P1_subj1_seed3_test100,P1,3,subj1,test,139,INFORMATION,information,357,0.14430288,0.369748,0.000000,17.893557,19.207838
2026-06-26,P1_subj1_seed3_test100,P1,3,subj1,test,14,BORROWER,borrower,304,0.11351337,0.493421,0.000000,14.075658,18.076160
2026-06-26,P1_subj1_seed3_test100,P1,3,subj1,test,140,UNIONS,unions,240,0.17644489,0.333333,0.000000,21.879167,19.569480
2026-06-26,P1_subj1_seed3_test100,P1,3,subj1,test,141,TOSS,toss,192,0.14801747,0.390625,0.000000,18.354167,19.826318
2026-06-26,P1_subj1_seed3_test100,P1,3,subj1,test,142,TENNIS,tennis,220,0.18027859,0.363636,0.000000,22.354545,20.986613
2026-06-26,P1_subj1_seed3_test100,P1,3,subj1,test,143,RIDING,riding,221,0.14359218,0.484163,0.000000,17.805430,21.641948
2026-06-26,P1_subj1_seed3_test100,P1,3,subj1,test,144,PERSISTENT,persistent,297,0.25958510,0.178451,0.000000,32.188552,22.203333
2026-06-26,P1_subj1_seed3_test100,P1,3,subj1,test,145,PRESENCE,presence,269,0.28471639,0.208178,0.000000,35.304833,25.297119
2026-06-26,P1_subj1_seed3_test100,P1,3,subj1,test,146,DETECTOR,detector,271,0.20705868,0.420664,0.000000,25.675277,26.561453
2026-06-26,P1_subj1_seed3_test100,P1,3,subj1,test,147,MUSIC,music,215,0.18128282,0.381395,0.000000,22.479070,23.346297
2026-06-26,P1_subj1_seed3_test100,P1,3,subj1,test,148,DARING,daring,238,0.17497967,0.445378,0.000000,21.697479,24.007721
2026-06-26,P1_subj1_seed3_test100,P1,3,subj1,test,149,LAST,last,194,0.12599767,0.469072,0.000000,15.623711,20.304325
2026-06-26,P1_subj1_seed3_test100,P1,3,subj1,test,15,RACKETBALL,racketball,308,0.21465228,0.337662,0.000000,26.616883,24.540636
2026-06-26,P1_subj1_seed3_test100,P1,3,subj1,test,150,CHANGED,changed,250,0.28858065,0.276000,0.000000,35.784000,27.099840
2026-06-26,P1_subj1_seed3_test100,P1,3,subj1,test,151,ORGANIZE,organize,382,0.18725722,0.486911,0.000000,23.219895,27.363346
2026-06-26,P1_subj1_seed3_test100,P1,3,subj1,test,152,WORRY,worry,292,0.09138864,0.558219,0.000000,11.332192,16.363254
2026-06-26,P1_subj1_seed3_test100,P1,3,subj1,test,153,GENERATION,generation,372,0.20510319,0.365591,0.000000,25.432796,25.009317
2026-06-26,P1_subj1_seed3_test100,P1,3,subj1,test,154,SPEAK,speak,225,0.25924731,0.266667,0.000000,32.146667,26.725116
2026-06-26,P1_subj1_seed3_test100,P1,3,subj1,test,155,ANYMORE,anymore,316,0.14812168,0.458861,0.000000,18.367089,22.817064
2026-06-26,P1_subj1_seed3_test100,P1,3,subj1,test,156,SEEMS,seems,207,0.19444444,0.342995,0.000000,24.111111,23.943416
2026-06-26,P1_subj1_seed3_test100,P1,3,subj1,test,157,DOW,dow,172,0.15950863,0.372093,0.000000,19.779070,21.567310
2026-06-26,P1_subj1_seed3_test100,P1,3,subj1,test,158,AGES,ages,212,0.24014760,0.320755,0.000000,29.778302,26.511530
2026-06-26,P1_subj1_seed3_test100,P1,3,subj1,test,159,TO,to,134,0.09936206,0.611940,0.000000,12.320896,20.475905
2026-06-26,P1_subj1_seed3_test100,P1,3,subj1,test,16,CAN,can,151,0.16684469,0.410596,0.000000,20.688742,23.335783
2026-06-26,P1_subj1_seed3_test100,P1,3,subj1,test,160,WALLET,wallet,244,0.16439714,0.381148,0.000000,20.385246,22.411190
2026-06-26,P1_subj1_seed3_test100,P1,3,subj1,test,161,WEARS,wears,255,0.17204301,0.392157,0.000000,21.333333,20.813708
2026-06-26,P1_subj1_seed3_test100,P1,3,subj1,test,162,TRAVEL,travel,229,0.18249049,0.388646,0.000000,22.628821,23.927059
2026-06-26,P1_subj1_seed3_test100,P1,3,subj1,test,163,PANEL,panel,215,0.16211553,0.432558,0.000000,20.102326,22.076163
2026-06-26,P1_subj1_seed3_test100,P1,3,subj1,test,164,INSURANCE,insurance,316,0.25183748,0.303797,0.000000,31.227848,27.155296
2026-06-26,P1_subj1_seed3_test100,P1,3,subj1,test,165,SOON,soon,196,0.10516787,0.510204,0.000000,13.040816,20.661716
2026-06-26,P1_subj1_seed3_test100,P1,3,subj1,test,166,KEEP,keep,167,0.25589144,0.425150,0.000000,31.730539,30.874371
2026-06-26,P1_subj1_seed3_test100,P1,3,subj1,test,167,CHANCELLOR,chancellor,348,0.21584168,0.287356,0.000000,26.764368,25.532641
2026-06-26,P1_subj1_seed3_test100,P1,3,subj1,test,168,DRIVE,drive,211,0.21697753,0.450237,0.000000,26.905213,29.578565
2026-06-26,P1_subj1_seed3_test100,P1,3,subj1,test,169,CLOSE,close,213,0.18661972,0.474178,0.000000,23.140845,29.842448
2026-06-26,P1_subj1_seed3_test100,P1,3,subj1,test,17,IF,if,158,0.07605145,0.632911,0.000000,9.430380,16.097160
2026-06-26,P1_subj1_seed3_test100,P1,3,subj1,test,170,HOME,home,204,0.14097090,0.485294,0.000000,17.480392,22.376997
2026-06-26,P1_subj1_seed3_test100,P1,3,subj1,test,171,VICTIMS,victims,267,0.20188474,0.348315,0.000000,25.033708,23.949752
2026-06-26,P1_subj1_seed3_test100,P1,3,subj1,test,172,WATER,water,224,0.17950749,0.379464,0.000000,22.258929,22.488190
2026-06-26,P1_subj1_seed3_test100,P1,3,subj1,test,173,SIDES,sides,234,0.18269231,0.427350,0.000000,22.653846,24.527236
2026-06-26,P1_subj1_seed3_test100,P1,3,subj1,test,174,SURGERY,surgery,298,0.18813596,0.432886,0.000000,23.328859,25.649403
2026-06-26,P1_subj1_seed3_test100,P1,3,subj1,test,175,SHRINE,shrine,237,0.19722336,0.392405,0.000000,24.455696,25.622938
2026-06-26,P1_subj1_seed3_test100,P1,3,subj1,test,176,BATHROOM,bathroom,304,0.18317593,0.230263,0.000000,22.713816,20.335678
2026-06-26,P1_subj1_seed3_test100,P1,3,subj1,test,177,SHEDS,sheds,230,0.20420757,0.373913,0.000000,25.321739,24.172585
2026-06-26,P1_subj1_seed3_test100,P1,3,subj1,test,178,TEN,ten,181,0.14409196,0.602210,0.000000,17.867403,25.007713
2026-06-26,P1_subj1_seed3_test100,P1,3,subj1,test,179,EXTINCT,extinct,272,0.22847486,0.349265,0.000000,28.330882,25.023975
2026-06-26,P1_subj1_seed3_test100,P1,3,subj1,test,18,KISSING,kissing,238,0.18097723,0.323529,0.000000,22.441176,23.422380
2026-06-26,P1_subj1_seed3_test100,P1,3,subj1,test,180,LOW,low,198,0.08496253,0.611111,0.000000,10.535354,17.113296
2026-06-26,P1_subj1_seed3_test100,P1,3,subj1,test,181,GREASY,greasy,274,0.14813398,0.478102,0.000000,18.368613,21.915212
2026-06-26,P1_subj1_seed3_test100,P1,3,subj1,test,182,ETIQUETTE,etiquette,292,0.31106385,0.321918,0.000000,38.571918,29.659684
2026-06-26,P1_subj1_seed3_test100,P1,3,subj1,test,183,CURVE,curve,204,0.22240670,0.475490,0.000000,27.578431,31.568145
2026-06-26,P1_subj1_seed3_test100,P1,3,subj1,test,184,POPULARITY,popularity,367,0.14045882,0.493188,0.000000,17.416894,22.392901
2026-06-26,P1_subj1_seed3_test100,P1,3,subj1,test,185,WANTS,wants,210,0.14711982,0.390476,0.000000,18.242857,20.442791
2026-06-26,P1_subj1_seed3_test100,P1,3,subj1,test,186,MAIL,mail,185,0.02916303,0.664865,0.000000,3.616216,7.091583
2026-06-26,P1_subj1_seed3_test100,P1,3,subj1,test,187,PRIORITY,priority,296,0.12835113,0.503378,0.000000,15.915541,21.581155
2026-06-26,P1_subj1_seed3_test100,P1,3,subj1,test,188,STIFF,stiff,191,0.14748353,0.439791,0.000000,18.287958,21.701589
2026-06-26,P1_subj1_seed3_test100,P1,3,subj1,test,189,NEWS,news,185,0.18574542,0.378378,0.000000,23.032432,22.517957
2026-06-26,P1_subj1_seed3_test100,P1,3,subj1,test,19,MYSTERY,mystery,307,0.15790165,0.410423,0.000000,19.579805,22.795708
2026-06-26,P1_subj1_seed3_test100,P1,3,subj1,test,190,MARY,mary,183,0.09117751,0.327869,0.000000,11.306011,14.780888
2026-06-26,P1_subj1_seed3_test100,P1,3,subj1,test,191,OF,of,154,0.02476959,0.714286,0.000000,3.071429,5.509269
2026-06-26,P1_subj1_seed3_test100,P1,3,subj1,test,192,HIGHER,higher,225,0.20265233,0.351111,0.000000,25.128889,24.816058
2026-06-26,P1_subj1_seed3_test100,P1,3,subj1,test,193,EXPERIENCE,experience,320,0.27676411,0.293750,0.000000,34.318750,27.915021
2026-06-26,P1_subj1_seed3_test100,P1,3,subj1,test,194,TIMES,times,196,0.16441738,0.443878,0.000000,20.387755,22.748910
2026-06-26,P1_subj1_seed3_test100,P1,3,subj1,test,195,WRONG,wrong,248,0.12952003,0.495968,0.000000,16.060484,20.263197
2026-06-26,P1_subj1_seed3_test100,P1,3,subj1,test,196,GOT,got,148,0.14172842,0.520270,0.000000,17.574324,23.043757
2026-06-26,P1_subj1_seed3_test100,P1,3,subj1,test,197,NOON,noon,176,0.06080462,0.721591,0.000000,7.539773,15.016983
2026-06-26,P1_subj1_seed3_test100,P1,3,subj1,test,198,BULLET,bullet,203,0.18353726,0.369458,0.000000,22.758621,23.731168
2026-06-26,P1_subj1_seed3_test100,P1,3,subj1,test,199,WITHOUT,without,267,0.19572309,0.370787,0.000000,24.269663,23.845208
2026-06-26,P1_subj1_seed3_test100,P1,3,subj1,test,2,PEERING,peering,222,0.18341325,0.373874,0.000000,22.743243,23.808959
2026-06-26,P1_subj1_seed3_test100,P1,3,subj1,test,20,WHEN,when,191,0.21829083,0.277487,0.000000,27.068063,23.520306
2026-06-26,P1_subj1_seed3_test100,P1,3,subj1,test,21,BETWEEN,between,245,0.23696511,0.155102,0.000000,29.383673,22.770724
2026-06-26,P1_subj1_seed3_test100,P1,3,subj1,test,22,TOOK,took,159,0.16159464,0.503145,0.000000,20.037736,23.623325
2026-06-26,P1_subj1_seed3_test100,P1,3,subj1,test,23,SHOUTING,shouting,274,0.20917707,0.343066,0.000000,25.937956,24.273378
2026-06-26,P1_subj1_seed3_test100,P1,3,subj1,test,24,STOP,stop,177,0.12857664,0.564972,0.000000,15.943503,22.205694
2026-06-26,P1_subj1_seed3_test100,P1,3,subj1,test,25,PROVIDED,provided,287,0.15994155,0.449477,0.000000,19.832753,23.252737
2026-06-26,P1_subj1_seed3_test100,P1,3,subj1,test,26,MAKEUP,makeup,236,0.20653362,0.338983,0.000000,25.610169,24.999842
2026-06-26,P1_subj1_seed3_test100,P1,3,subj1,test,27,HEAT,heat,171,0.23778532,0.368421,0.000000,29.485380,28.807357
2026-06-26,P1_subj1_seed3_test100,P1,3,subj1,test,28,ANYTHING,anything,300,0.22752688,0.283333,0.000000,28.213333,27.321563
2026-06-26,P1_subj1_seed3_test100,P1,3,subj1,test,29,QUOTA,quota,212,0.24220177,0.320755,0.000000,30.033019,28.182087
2026-06-26,P1_subj1_seed3_test100,P1,3,subj1,test,3,TEACHING,teaching,269,0.28735460,0.185874,0.000000,35.631970,23.529825
2026-06-26,P1_subj1_seed3_test100,P1,3,subj1,test,30,WITHDRAWAL,withdrawal,429,0.19125498,0.298368,0.000000,23.715618,23.767586
2026-06-26,P1_subj1_seed3_test100,P1,3,subj1,test,31,INEFFICIENT,inefficient,382,0.21290745,0.332461,0.000000,26.400524,24.784818
2026-06-26,P1_subj1_seed3_test100,P1,3,subj1,test,32,SUM,sum,161,0.11084953,0.447205,0.000000,13.745342,18.982921
2026-06-26,P1_subj1_seed3_test100,P1,3,subj1,test,33,BREATHING,breathing,327,0.22264970,0.259939,0.000000,27.608563,23.364673
2026-06-26,P1_subj1_seed3_test100,P1,3,subj1,test,34,PILE,pile,181,0.13941365,0.425414,0.000000,17.287293,20.760814
2026-06-26,P1_subj1_seed3_test100,P1,3,subj1,test,35,BOOKS,books,212,0.15014455,0.438679,0.000000,18.617925,21.342452
2026-06-26,P1_subj1_seed3_test100,P1,3,subj1,test,36,JOBS,jobs,213,0.18400727,0.323944,0.000000,22.816901,23.381091
2026-06-26,P1_subj1_seed3_test100,P1,3,subj1,test,37,LEVEE,levee,191,0.18552609,0.340314,0.000000,23.005236,25.759154
