dataset_id,view,idx,label,label_raw,T,mean_contact,frames_allzero_ratio,frames_allone_ratio,active_ch_mean,active_ch_std
thad_2328_old,raw,114,GUIDELINES,guidelines,354,0.24535265,0.282486,0.000000,30.423729,28.195366
thad_2328_old,raw,1140,SO,so,111,0.03625400,0.747748,0.000000,4.495495,10.399128
thad_2328_old,raw,1141,BIRD,bird,145,0.18426029,0.420690,0.000000,22.848276,25.729181
thad_2328_old,raw,1142,NOON,noon,143,0.06299346,0.510490,0.000000,7.811189,14.755324
thad_2328_old,raw,1143,CHECKS,checks,185,0.27271142,0.145946,0.000000,33.816216,22.771693
thad_2328_old,raw,1144,HIGH,high,149,0.20329076,0.275168,0.000000,25.208054,24.631043
thad_2328_old,raw,1145,WEEKENDS,weekends,251,0.29652358,0.151394,0.000000,36.768924,23.470639
thad_2328_old,raw,1146,PILE,pile,138,0.18127630,0.318841,0.000000,22.478261,23.997952
thad_2328_old,raw,1147,BREAK,break,159,0.21561169,0.188679,0.000000,26.735849,22.045252
thad_2328_old,raw,1148,PLAY,play,135,0.13476703,0.333333,0.000000,16.711111,18.841195
thad_2328_old,raw,1149,WORDS,words,170,0.15839658,0.388235,0.000000,19.641176,20.901324
thad_2328_old,raw,115,FREE,free,190,0.19252971,0.510526,0.000000,23.873684,30.436731
thad_2328_old,raw,1150,ELSE,else,140,0.20927419,0.221429,0.000000,25.950000,24.361364
thad_2328_old,raw,1151,WIN,win,145,0.11340378,0.413793,0.000000,14.062069,16.670528
thad_2328_old,raw,1152,WEAR,wear,166,0.14418966,0.349398,0.000000,17.879518,19.308777
thad_2328_old,raw,1153,SLOW,slow,151,0.08897671,0.423841,0.000000,11.033113,14.568140
thad_2328_old,raw,1154,QUARTER,quarter,229,0.23066629,0.231441,0.000000,28.602620,25.030535
thad_2328_old,raw,1155,DISASTER,disaster,250,0.21845161,0.200000,0.000000,27.088000,23.920206
thad_2328_old,raw,1156,LITTLE,little,183,0.20958928,0.278689,0.000000,25.989071,25.766074
thad_2328_old,raw,1157,LINE,line,138,0.16380318,0.391304,0.000000,20.311594,25.351958
thad_2328_old,raw,1158,EXCELLENT,excellent,293,0.29109325,0.061433,0.000000,36.095563,23.427422
thad_2328_old,raw,1159,FOOD,food,138,0.12453249,0.318841,0.000000,15.442029,21.492168
thad_2328_old,raw,116,POWDER,powder,231,0.24322720,0.229437,0.000000,30.160173,27.600981
thad_2328_old,raw,1160,BEHIND,behind,194,0.24538577,0.226804,0.000000,30.427835,22.831463
thad_2328_old,raw,1161,TIRE,tire,144,0.17881944,0.256944,0.000000,22.173611,23.478220
thad_2328_old,raw,1162,SCRATCH,scratch,209,0.26308072,0.162679,0.000000,32.622010,22.875483
thad_2328_old,raw,1163,UNACCEPTABLE,unacceptable,315,0.31602663,0.104762,0.000000,39.187302,22.516868
thad_2328_old,raw,1164,TRAVEL,travel,185,0.23500436,0.135135,0.000000,29.140541,22.782443
thad_2328_old,raw,1165,SIX,six,123,0.09782324,0.463415,0.000000,12.130081,14.824699
thad_2328_old,raw,1166,EXCITING,exciting,219,0.24119900,0.196347,0.000000,29.908676,21.546824
thad_2328_old,raw,1167,PAINTINGS,paintings,276,0.20503156,0.210145,0.000000,25.423913,22.533663
thad_2328_old,raw,1168,MUCH,much,152,0.18590832,0.250000,0.000000,23.052632,21.218720
thad_2328_old,raw,1169,FRIEND,friend,199,0.15075377,0.492462,0.000000,18.693467,23.728182
thad_2328_old,raw,117,LAND,land,177,0.15504830,0.418079,0.000000,19.225989,22.011163
thad_2328_old,raw,1170,ALMOST,almost,196,0.10455069,0.331633,0.000000,12.964286,18.326788
thad_2328_old,raw,1171,LENS,lens,137,0.13739110,0.299270,0.000000,17.036496,18.019215
thad_2328_old,raw,1172,THIS,this,145,0.17747497,0.262069,0.000000,22.006897,19.785225
thad_2328_old,raw,1173,SHOULDERS,shoulders,266,0.18809120,0.233083,0.000000,23.323308,20.049018
thad_2328_old,raw,1174,EXPERIENCE,experience,291,0.25726084,0.216495,0.000000,31.900344,24.300673
thad_2328_old,raw,1175,QUOTA,quota,189,0.21552313,0.195767,0.000000,26.724868,22.363483
thad_2328_old,raw,1176,BROKEN,broken,178,0.16677238,0.112360,0.000000,20.679775,19.205095
thad_2328_old,raw,1177,CORRECT,correct,209,0.22495756,0.234450,0.000000,27.894737,25.279839
thad_2328_old,raw,1178,ALLERGIC,allergic,239,0.16712782,0.221757,0.000000,20.723849,22.555165
thad_2328_old,raw,1179,TOP,top,122,0.20723162,0.155738,0.000000,25.696721,22.336066
thad_2328_old,raw,118,PHOTOGRAPHS,photographs,356,0.23416546,0.205056,0.000000,29.036517,22.440967
thad_2328_old,raw,1180,SNAKE,snake,172,0.19790885,0.180233,0.000000,24.540698,20.258606
thad_2328_old,raw,1181,ENLARGED,enlarged,257,0.23054475,0.155642,0.000000,28.587549,24.172232
thad_2328_old,raw,1182,ATE,ate,139,0.24947784,0.071942,0.000000,30.935252,26.972197
thad_2328_old,raw,1183,EXPENSIVE,expensive,266,0.24827189,0.060150,0.000000,30.785714,22.152478
thad_2328_old,raw,1184,TASTE,taste,184,0.26704944,0.054348,0.000000,33.114130,24.287298
thad_2328_old,raw,1185,WELL,well,172,0.13057952,0.412791,0.000000,16.191860,19.557409
thad_2328_old,raw,1186,COUPON,coupon,205,0.18965382,0.048780,0.000000,23.517073,21.471841
thad_2328_old,raw,1187,COMMENT,comment,227,0.22022879,0.176211,0.000000,27.308370,24.081215
thad_2328_old,raw,1188,LESSON,lesson,201,0.14191141,0.258706,0.000000,17.597015,17.228109
thad_2328_old,raw,1189,PIES,pies,188,0.15824468,0.297872,0.000000,19.622340,20.217460
thad_2328_old,raw,119,PERSONS,persons,241,0.15958372,0.253112,0.000000,19.788382,21.009009
thad_2328_old,raw,1190,FAVORITE,favorite,285,0.16723260,0.308772,0.000000,20.736842,24.239106
thad_2328_old,raw,1191,BEES,bees,154,0.26199204,0.266234,0.000000,32.487013,27.208487
thad_2328_old,raw,1192,DOES,does,174,0.18001483,0.390805,0.000000,22.321839,25.816770
thad_2328_old,raw,1193,EDUCATION,education,271,0.24098322,0.166052,0.000000,29.881919,24.044717
thad_2328_old,raw,1194,SWIM,swim,176,0.08444831,0.386364,0.000000,10.471591,16.665127
thad_2328_old,raw,1195,LATER,later,169,0.14334797,0.431953,0.000000,17.775148,24.012504
thad_2328_old,raw,1196,NOBODY,nobody,215,0.14669917,0.293023,0.000000,18.190698,22.577534
thad_2328_old,raw,1197,AND,and,141,0.15334020,0.361702,0.000000,19.014184,20.003895
thad_2328_old,raw,1198,RAGED,raged,182,0.23422545,0.329670,0.000000,29.043956,27.346138
thad_2328_old,raw,1199,SWEATSHIRT,sweatshirt,324,0.23434389,0.246914,0.000000,29.058642,24.629219
thad_2328_old,raw,12,BROKEN,broken,251,0.16170801,0.334661,0.000000,20.051793,23.087770
thad_2328_old,raw,120,LEAVING,leaving,254,0.20018415,0.362205,0.000000,24.822835,22.471419
thad_2328_old,raw,1200,ECONOMY,economy,245,0.09743252,0.318367,0.000000,12.081633,16.827864
thad_2328_old,raw,1201,THINK,think,192,0.16402050,0.291667,0.000000,20.338542,18.549061
thad_2328_old,raw,1202,MURDER,murder,204,0.14939121,0.392157,0.000000,18.524510,21.935610
thad_2328_old,raw,1203,ATHLETES,athletes,258,0.25287572,0.236434,0.000000,31.356589,25.489563
thad_2328_old,raw,1204,THEIR,their,171,0.20930013,0.239766,0.000000,25.953216,27.334363
thad_2328_old,raw,1205,CALLED,called,183,0.21659616,0.333333,0.000000,26.857923,25.256315
thad_2328_old,raw,1206,RECYCLING,recycling,261,0.21443579,0.252874,0.000000,26.590038,23.884391
thad_2328_old,raw,1207,LOUDLY,loudly,216,0.15449522,0.337963,0.000000,19.157407,24.340434
thad_2328_old,raw,1208,NUMBER,number,201,0.18885412,0.199005,0.000000,23.417910,23.722577
thad_2328_old,raw,1209,ALL,all,149,0.04405716,0.483221,0.000000,5.463087,7.411694
thad_2328_old,raw,121,PHYSICS,physics,268,0.16402865,0.358209,0.000000,20.339552,20.073382
thad_2328_old,raw,1210,ENJOY,enjoy,196,0.13429888,0.326531,0.000000,16.653061,18.068522
thad_2328_old,raw,1211,JOKE,joke,155,0.17585848,0.264516,0.000000,21.806452,20.538586
thad_2328_old,raw,1212,STICKER,sticker,213,0.19169317,0.300469,0.000000,23.769953,22.437993
thad_2328_old,raw,1213,MEN,men,145,0.15205784,0.275862,0.000000,18.855172,22.039457
thad_2328_old,raw,1214,PROFIT,profit,206,0.12468681,0.325243,0.000000,15.461165,19.998445
thad_2328_old,raw,1215,RIGHT,right,180,0.16877240,0.316667,0.000000,20.927778,21.141857
thad_2328_old,raw,1216,BEST,best,161,0.26262272,0.124224,0.000000,32.565217,24.477847
thad_2328_old,raw,1217,DISCREET,discreet,245,0.25951284,0.195918,0.000000,32.179592,25.049184
thad_2328_old,raw,1218,LEARNING,learning,303,0.18316832,0.102310,0.000000,22.712871,22.053342
thad_2328_old,raw,1219,SHOP,shop,179,0.16430888,0.329609,0.000000,20.374302,21.202656
thad_2328_old,raw,122,TURFED,turfed,217,0.26438234,0.230415,0.000000,32.783410,29.677749
thad_2328_old,raw,1220,RELATIONS,relations,271,0.15614213,0.339483,0.000000,19.361624,21.517740
thad_2328_old,raw,1221,SISTER,sister,203,0.15064357,0.389163,0.000000,18.679803,23.815194
thad_2328_old,raw,1222,PRISON,prison,202,0.10863143,0.316832,0.000000,13.470297,16.365915
thad_2328_old,raw,1223,SILVER,silver,223,0.10972082,0.430493,0.000000,13.605381,19.448595
thad_2328_old,raw,1224,FIELD,field,216,0.14314516,0.379630,0.000000,17.750000,22.086583
thad_2328_old,raw,1225,PERSONAL,personal,253,0.12721535,0.197628,0.000000,15.774704,17.472526
thad_2328_old,raw,1226,ADULT,adult,192,0.20186492,0.270833,0.000000,25.031250,22.737613
thad_2328_old,raw,1227,THE,the,140,0.22960829,0.271429,0.000000,28.471429,25.229360
thad_2328_old,raw,1228,EARTH,earth,199,0.19869509,0.241206,0.000000,24.638191,22.483489
thad_2328_old,raw,1229,PREDICTABLE,predictable,287,0.28276385,0.146341,0.000000,35.062718,24.196270
thad_2328_old,raw,123,SICK,sick,182,0.14804147,0.373626,0.000000,18.357143,21.672866
thad_2328_old,raw,1230,TESTS,tests,185,0.24494333,0.178378,0.000000,30.372973,24.943316
thad_2328_old,raw,1231,PLAYERS,players,244,0.14641724,0.258197,0.000000,18.155738,18.928693
thad_2328_old,raw,1232,LOT,lot,148,0.11186792,0.364865,0.000000,13.871622,19.256547
thad_2328_old,raw,1233,REJECTION,rejection,290,0.25634038,0.231034,0.000000,31.786207,27.187012
thad_2328_old,raw,1234,KING,king,161,0.15838509,0.322981,0.000000,19.639752,19.783158
thad_2328_old,raw,1235,FLYING,flying,208,0.11395006,0.403846,0.000000,14.129808,19.885670
thad_2328_old,raw,1236,END,end,139,0.25145045,0.208633,0.000000,31.179856,24.057560
thad_2328_old,raw,1237,LAST,last,144,0.16834677,0.034722,0.000000,20.875000,18.848768
thad_2328_old,raw,1238,FROM,from,169,0.01894446,0.213018,0.000000,2.349112,1.804666
thad_2328_old,raw,1239,AWARE,aware,173,0.16352788,0.040462,0.000000,20.277457,20.471704
thad_2328_old,raw,124,MAKEUP,makeup,245,0.22890059,0.281633,0.000000,28.383673,24.104190
thad_2328_old,raw,1240,SOCKET,socket,212,0.26540627,0.000000,0.000000,32.910377,25.651630
thad_2328_old,raw,1241,LAVATORY,lavatory,252,0.16369048,0.361111,0.000000,20.297619,23.227368
thad_2328_old,raw,1242,SMART,smart,187,0.14166810,0.363636,0.000000,17.566845,21.443610
thad_2328_old,raw,1243,UNAVAILABLE,unavailable,369,0.20438850,0.203252,0.000000,25.344173,18.803887
thad_2328_old,raw,1244,VALIUM,valium,226,0.11818441,0.340708,0.000000,14.654867,18.495285
thad_2328_old,raw,1245,CHANGED,changed,229,0.29528807,0.179039,0.000000,36.615721,26.083020
thad_2328_old,raw,1246,ANY,any,148,0.10325850,0.452703,0.000000,12.804054,16.068123
thad_2328_old,raw,1247,SUPER,super,179,0.16723734,0.357542,0.000000,20.737430,23.106827
thad_2328_old,raw,1248,ASSAULT,assault,227,0.21259059,0.207048,0.000000,26.361233,21.454016
thad_2328_old,raw,1249,FIT,fit,130,0.15552109,0.223077,0.000000,19.284615,25.886211
thad_2328_old,raw,125,WORK,work,184,0.11671634,0.288043,0.000000,14.472826,17.712355
thad_2328_old,raw,1250,RID,rid,131,0.15248707,0.442748,0.000000,18.908397,24.394171
thad_2328_old,raw,1251,SUBDIVISIONS,subdivisions,335,0.20467020,0.235821,0.000000,25.379104,24.295743
thad_2328_old,raw,1252,HOUR,hour,161,0.14230615,0.341615,0.000000,17.645963,21.671864
thad_2328_old,raw,1253,STEP,step,147,0.26437349,0.244898,0.000000,32.782313,27.834916
thad_2328_old,raw,1254,SMALL,small,159,0.07121120,0.503145,0.000000,8.830189,12.178550
thad_2328_old,raw,1255,STAY,stay,144,0.12371192,0.388889,0.000000,15.340278,18.517695
thad_2328_old,raw,1256,TOOK,took,135,0.10919952,0.303704,0.000000,13.540741,15.217321
thad_2328_old,raw,1257,INCREASED,increased,280,0.26039747,0.267857,0.000000,32.289286,25.155912
thad_2328_old,raw,1258,TEMPERAMENT,temperament,322,0.30565017,0.170807,0.000000,37.900621,26.402570
thad_2328_old,raw,1259,DREAMERS,dreamers,248,0.20444199,0.193548,0.000000,25.350806,22.211273
thad_2328_old,raw,126,ROBIN,robin,204,0.07546648,0.485294,0.000000,9.357843,14.131538
thad_2328_old,raw,1260,PARTIES,parties,214,0.20195207,0.233645,0.000000,25.042056,21.665751
thad_2328_old,raw,1261,MADE,made,139,0.19198190,0.388489,0.000000,23.805755,24.752553
thad_2328_old,raw,1262,ENGINE,engine,172,0.24995311,0.238372,0.000000,30.994186,24.107679
thad_2328_old,raw,1263,DO,do,127,0.09944120,0.503937,0.000000,12.330709,21.452036
thad_2328_old,raw,1264,PROPOSAL,proposal,226,0.12078932,0.331858,0.000000,14.977876,17.654111
thad_2328_old,raw,1265,THAT,that,141,0.25857927,0.269504,0.000000,32.063830,24.098266
thad_2328_old,raw,1266,SOME,some,151,0.14441359,0.251656,0.000000,17.907285,21.247314
thad_2328_old,raw,1267,RISEN,risen,179,0.12781582,0.340782,0.000000,15.849162,18.960254
thad_2328_old,raw,1268,JUMPED,jumped,203,0.26310980,0.192118,0.000000,32.625616,22.933138
thad_2328_old,raw,1269,REALLY,really,173,0.10926720,0.468208,0.000000,13.549133,18.577572
thad_2328_old,raw,127,CUPS,cups,189,0.17767537,0.343915,0.000000,22.031746,22.462174
thad_2328_old,raw,1270,SAVING,saving,194,0.20194546,0.211340,0.000000,25.041237,21.196390
thad_2328_old,raw,1271,SOLD,sold,144,0.12656810,0.201389,0.000000,15.694444,17.945627
thad_2328_old,raw,1272,LUNCH,lunch,183,0.17499559,0.174863,0.000000,21.699454,20.570347
thad_2328_old,raw,1273,MEETING,meeting,213,0.27252764,0.046948,0.000000,33.793427,25.994484
thad_2328_old,raw,1274,WISDOM,wisdom,226,0.11757779,0.278761,0.000000,14.579646,19.753242
thad_2328_old,raw,1275,DESTRUCTION,destruction,299,0.27311468,0.150502,0.000000,33.866221,26.357755
thad_2328_old,raw,1276,DRIVERS,drivers,240,0.18484543,0.191667,0.000000,22.920833,22.356719
thad_2328_old,raw,1277,CONNECTED,connected,237,0.31621750,0.113924,0.000000,39.210970,25.317349
thad_2328_old,raw,1278,GUIDELINES,guidelines,273,0.23404821,0.260073,0.000000,29.021978,25.344503
thad_2328_old,raw,1279,FREE,free,160,0.19616935,0.381250,0.000000,24.325000,28.793999
thad_2328_old,raw,128,TOIL,toil,182,0.08494328,0.450549,0.000000,10.532967,17.726137
thad_2328_old,raw,1280,POWDER,powder,206,0.19460539,0.296117,0.000000,24.131068,25.161754
thad_2328_old,raw,1281,LAND,land,156,0.15782672,0.339744,0.000000,19.570513,20.167921
thad_2328_old,raw,1282,PHOTOGRAPHS,photographs,293,0.26202796,0.136519,0.000000,32.491468,20.415081
thad_2328_old,raw,1283,PERSONS,persons,198,0.18173672,0.181818,0.000000,22.535354,19.466528
thad_2328_old,raw,1284,LEAVING,leaving,205,0.21829268,0.146341,0.000000,27.068293,21.151837
thad_2328_old,raw,1285,PHYSICS,physics,241,0.17551198,0.107884,0.000000,21.763485,18.103382
thad_2328_old,raw,1286,TURFED,turfed,189,0.22124083,0.259259,0.000000,27.433862,24.074886
thad_2328_old,raw,1287,SICK,sick,162,0.13938670,0.339506,0.000000,17.283951,19.562647
thad_2328_old,raw,1288,MAKEUP,makeup,204,0.22086496,0.215686,0.000000,27.387255,23.214094
thad_2328_old,raw,1289,WORK,work,176,0.11986804,0.375000,0.000000,14.863636,17.222265
thad_2328_old,raw,129,RICH,rich,197,0.11699689,0.492386,0.000000,14.507614,19.386431
thad_2328_old,raw,1290,ROBIN,robin,175,0.10133641,0.360000,0.000000,12.565714,15.839010
thad_2328_old,raw,1291,CUPS,cups,169,0.17145448,0.301775,0.000000,21.260355,20.136890
thad_2328_old,raw,1292,TOIL,toil,170,0.12272296,0.417647,0.000000,15.217647,19.683518
thad_2328_old,raw,1293,RICH,rich,156,0.16299628,0.301282,0.000000,20.211538,22.588007
thad_2328_old,raw,1294,DEED,deed,152,0.33170628,0.190789,0.000000,41.131579,28.543523
thad_2328_old,raw,1295,HATE,hate,156,0.21996485,0.217949,0.000000,27.275641,26.166521
thad_2328_old,raw,1296,QUITE,quite,177,0.25505741,0.254237,0.000000,31.627119,26.564216
thad_2328_old,raw,1297,JACKET,jacket,215,0.28927232,0.139535,0.000000,35.869767,22.682680
thad_2328_old,raw,1298,DESIRED,desired,222,0.25148939,0.202703,0.000000,31.184685,27.362550
thad_2328_old,raw,1299,AGREE,agree,181,0.22856888,0.303867,0.000000,28.342541,27.063131
thad_2328_old,raw,13,CORRECT,correct,277,0.19576103,0.368231,0.000000,24.274368,25.911760
thad_2328_old,raw,130,DEED,deed,200,0.33495968,0.310000,0.000000,41.535000,33.508040
thad_2328_old,raw,1300,DICTION,diction,220,0.17170088,0.231818,0.000000,21.290909,22.609268
thad_2328_old,raw,1301,GLANCE,glance,190,0.22483022,0.226316,0.000000,27.878947,22.735807
thad_2328_old,raw,1302,TOES,toes,157,0.16452640,0.280255,0.000000,20.401274,21.073381
thad_2328_old,raw,1303,HECK,heck,152,0.19821732,0.217105,0.000000,24.578947,23.620499
thad_2328_old,raw,1304,INSULATION,insulation,270,0.14575866,0.251852,0.000000,18.074074,18.247731
thad_2328_old,raw,1305,LASER,laser,178,0.12558898,0.404494,0.000000,15.573034,21.180809
thad_2328_old,raw,1306,ORGANIZE,organize,251,0.23746948,0.247012,0.000000,29.446215,27.448468
thad_2328_old,raw,1307,CHEVY,chevy,191,0.24611552,0.272251,0.000000,30.518325,27.299932
thad_2328_old,raw,1308,LISTEN,listen,200,0.17479839,0.095000,0.000000,21.675000,21.754525
thad_2328_old,raw,1309,EXASPERATION,exasperation,354,0.25464735,0.155367,0.000000,31.576271,24.555854
thad_2328_old,raw,131,HATE,hate,216,0.21878734,0.435185,0.000000,27.129630,29.828551
thad_2328_old,raw,1310,GAS,gas,138,0.18630201,0.326087,0.000000,23.101449,22.847728
thad_2328_old,raw,1311,GALLERY,gallery,218,0.15895975,0.266055,0.000000,19.711009,20.688027
thad_2328_old,raw,1312,POWER,power,186,0.16792404,0.290323,0.000000,20.822581,21.828159
thad_2328_old,raw,1313,CANADA,canada,202,0.21283136,0.202970,0.000000,26.391089,20.755782
thad_2328_old,raw,1314,QUESTIONS,questions,257,0.23104682,0.085603,0.000000,28.649805,23.245307
thad_2328_old,raw,1315,ARE,are,147,0.14071758,0.401361,0.000000,17.448980,23.419041
thad_2328_old,raw,1316,FACTS,facts,191,0.17505489,0.303665,0.000000,21.706806,23.037822
thad_2328_old,raw,1317,BATH,bath,162,0.21186778,0.246914,0.000000,26.271605,23.163142
thad_2328_old,raw,1318,HAVING,having,199,0.21340574,0.251256,0.000000,26.462312,22.389816
thad_2328_old,raw,1319,WINNER,winner,210,0.13283410,0.342857,0.000000,16.471429,18.922188
thad_2328_old,raw,132,QUITE,quite,210,0.28137481,0.314286,0.000000,34.890476,29.832108
thad_2328_old,raw,1320,IDES,ides,179,0.15268517,0.491620,0.000000,18.932961,23.724819
thad_2328_old,raw,1321,STRAINED,strained,254,0.19532639,0.303150,0.000000,24.220472,24.099503
thad_2328_old,raw,1322,PRESIDENTS,presidents,294,0.24067369,0.102041,0.000000,29.843537,24.519796
thad_2328_old,raw,1323,FINER,finer,175,0.09373272,0.542857,0.000000,11.622857,18.353218
thad_2328_old,raw,1324,DOORS,doors,192,0.09194388,0.489583,0.000000,11.401042,17.067592
thad_2328_old,raw,1325,MET,met,143,0.18102865,0.447552,0.000000,22.447552,26.413781
thad_2328_old,raw,1326,ANIMAL,animal,202,0.11434047,0.237624,0.000000,14.178218,14.121395
thad_2328_old,raw,1327,PEN,pen,143,0.19856756,0.300699,0.000000,24.622378,23.856155
thad_2328_old,raw,1328,PSYCHOLOGY,psychology,340,0.12931689,0.391176,0.000000,16.035294,20.022456
thad_2328_old,raw,1329,SHOPPING,shopping,237,0.19174493,0.286920,0.000000,23.776371,21.623080
thad_2328_old,raw,133,JACKET,jacket,236,0.32247813,0.135593,0.000000,39.987288,24.976511
thad_2328_old,raw,1330,BENIGN,benign,202,0.22704408,0.222772,0.000000,28.153465,22.654993
thad_2328_old,raw,1331,CHILDREN,children,268,0.17296582,0.328358,0.000000,21.447761,21.622462
thad_2328_old,raw,1332,ME,me,131,0.14725437,0.343511,0.000000,18.259542,23.043466
thad_2328_old,raw,1333,THOSE,those,179,0.20008110,0.145251,0.000000,24.810056,22.323365
thad_2328_old,raw,1334,RATIONALE,rationale,258,0.15491373,0.127907,0.000000,19.209302,19.526239
thad_2328_old,raw,1335,ANYTHING,anything,249,0.17518461,0.232932,0.000000,21.722892,19.975073
thad_2328_old,raw,1336,TURN,turn,167,0.16500869,0.359281,0.000000,20.461078,22.620469
thad_2328_old,raw,1337,RACKETBALL,racketball,316,0.26449571,0.196203,0.000000,32.797468,27.592367
thad_2328_old,raw,1338,WERE,were,166,0.21526428,0.331325,0.000000,26.692771,25.505885
thad_2328_old,raw,1339,RELUCTANT,reluctant,278,0.29200511,0.194245,0.000000,36.208633,26.336362
thad_2328_old,raw,134,DESIRED,desired,236,0.29893384,0.233051,0.000000,37.067797,32.528144
thad_2328_old,raw,1340,SHRINE,shrine,206,0.18446602,0.368932,0.000000,22.873786,27.418964
thad_2328_old,raw,1341,BIRTH,birth,192,0.19963878,0.265625,0.000000,24.755208,24.479104
thad_2328_old,raw,1342,FOOTBALL,football,246,0.12404931,0.455285,0.000000,15.382114,21.902972
thad_2328_old,raw,1343,BAROQUE,baroque,234,0.23848911,0.235043,0.000000,29.572650,26.094115
thad_2328_old,raw,1344,WINNERS,winners,230,0.16707574,0.330435,0.000000,20.717391,20.468707
thad_2328_old,raw,1345,APPLE,apple,175,0.22377880,0.222857,0.000000,27.748571,25.059123
thad_2328_old,raw,1346,SONS,sons,175,0.09585253,0.302857,0.000000,11.885714,13.936533
thad_2328_old,raw,1347,DOLPHINS,dolphins,248,0.18232960,0.177419,0.000000,22.608871,20.522908
thad_2328_old,raw,1348,ADVANCE,advance,218,0.29627848,0.160550,0.000000,36.738532,24.659339
thad_2328_old,raw,1349,WAVES,waves,192,0.24680780,0.135417,0.000000,30.604167,22.845030
thad_2328_old,raw,135,AGREE,agree,205,0.23843430,0.321951,0.000000,29.565854,28.694213
thad_2328_old,raw,1350,EXCHANGE,exchange,254,0.30311786,0.133858,0.000000,37.586614,23.244811
thad_2328_old,raw,1351,PROFESSOR,professor,275,0.11829912,0.076364,0.000000,14.669091,15.193645
thad_2328_old,raw,1352,MYSTERY,mystery,233,0.11664128,0.407725,0.000000,14.463519,20.172639
thad_2328_old,raw,1353,SHARP,sharp,167,0.19398300,0.233533,0.000000,24.053892,20.239363
thad_2328_old,raw,1354,KNEE,knee,158,0.24407922,0.069620,0.000000,30.265823,24.005647
thad_2328_old,raw,1355,FULLY,fully,184,0.08204769,0.489130,0.000000,10.173913,15.864651
thad_2328_old,raw,1356,GOLDILOCKS,goldilocks,301,0.19231594,0.196013,0.000000,23.847176,23.299364
thad_2328_old,raw,1357,NON,non,148,0.10336748,0.310811,0.000000,12.817568,17.886669
thad_2328_old,raw,1358,YARD,yard,160,0.15806452,0.462500,0.000000,19.600000,25.535319
thad_2328_old,raw,1359,SUBJECT,subject,230,0.32359748,0.252174,0.000000,40.126087,29.455888
thad_2328_old,raw,136,DICTION,diction,243,0.18750830,0.341564,0.000000,23.251029,29.043439
thad_2328_old,raw,1360,PLAYED,played,201,0.20466217,0.368159,0.000000,25.378109,26.325296
thad_2328_old,raw,1361,SIGN,sign,153,0.16835336,0.294118,0.000000,20.875817,21.991775
thad_2328_old,raw,1362,HE,he,123,0.19459743,0.406504,0.000000,24.130081,28.674217
thad_2328_old,raw,1363,HEALTHY,healthy,223,0.21481267,0.264574,0.000000,26.636771,25.127083
thad_2328_old,raw,1364,FACE,face,148,0.23833915,0.148649,0.000000,29.554054,24.405993
thad_2328_old,raw,1365,OLD,old,132,0.12988759,0.378788,0.000000,16.106061,21.558679
thad_2328_old,raw,1366,HOW,how,148,0.13731473,0.256757,0.000000,17.027027,17.185768
thad_2328_old,raw,1367,BLAZED,blazed,188,0.26617193,0.212766,0.000000,33.005319,26.510034
thad_2328_old,raw,1368,VICTIMS,victims,213,0.20971528,0.122066,0.000000,26.004695,21.785229
thad_2328_old,raw,1369,WEEPING,weeping,213,0.29020900,0.150235,0.000000,35.985915,25.327615
thad_2328_old,raw,137,GLANCE,glance,233,0.23972034,0.257511,0.000000,29.725322,26.326639
thad_2328_old,raw,1370,SPRAWLING,sprawling,275,0.19428152,0.280000,0.000000,24.090909,23.388787
thad_2328_old,raw,1371,BLOW,blow,155,0.14609781,0.335484,0.000000,18.116129,20.559263
thad_2328_old,raw,1372,ASTONISHMENT,astonishment,319,0.20899484,0.156740,0.000000,25.915361,22.711956
thad_2328_old,raw,1373,SYSTEM,system,195,0.15955335,0.158974,0.000000,19.784615,21.668712
thad_2328_old,raw,1374,WORE,wore,166,0.15900700,0.361446,0.000000,19.716867,23.798311
thad_2328_old,raw,1375,WIND,wind,159,0.18801988,0.257862,0.000000,23.314465,21.963130
thad_2328_old,raw,1376,ROADS,roads,169,0.13857606,0.337278,0.000000,17.183432,19.295784
thad_2328_old,raw,1377,PROVINCES,provinces,262,0.20693795,0.202290,0.000000,25.660305,21.617667
thad_2328_old,raw,1378,IS,is,127,0.06642113,0.574803,0.000000,8.236220,11.604002
thad_2328_old,raw,1379,SHE,she,136,0.19562381,0.264706,0.000000,24.257353,24.816383
thad_2328_old,raw,138,TOES,toes,182,0.17254520,0.340659,0.000000,21.395604,23.248953
thad_2328_old,raw,1380,TEACHING,teaching,255,0.29882985,0.156863,0.000000,37.054902,24.765032
thad_2328_old,raw,1381,FORWARD,forward,227,0.15500213,0.189427,0.000000,19.220264,23.694549
thad_2328_old,raw,1382,SERVICES,services,271,0.21434948,0.309963,0.000000,26.579336,25.849554
thad_2328_old,raw,1383,PLAYING,playing,209,0.20095694,0.220096,0.000000,24.918660,23.968242
thad_2328_old,raw,1384,TOUCHDOWN,touchdown,284,0.27459109,0.035211,0.000000,34.049296,23.182931
thad_2328_old,raw,1385,BUSINESS,business,237,0.22835851,0.215190,0.000000,28.316456,22.910877
thad_2328_old,raw,1386,PROBLEMS,problems,239,0.18055743,0.230126,0.000000,22.389121,20.471105
thad_2328_old,raw,1387,CORONATION,coronation,282,0.14913635,0.230496,0.000000,18.492908,20.661274
